Provinsi,Tahun,Jenis_Tanaman,Produksi,Curah_Hujan_mm,Hari_Hujan,Suhu_Rata_C,Tekanan_Udara_mb,Penyinaran_Matahari_pct
BENGKULU,2009,Kedelai,5323.0,3850.0,230.0,26.5,1008.0,68.8
BENGKULU,2009,Padi,510160.0,3850.0,230.0,26.5,1008.0,68.8
BENGKULU,2009,Ubi_Jalar,20930.0,3850.0,230.0,26.5,1008.0,68.8
BENGKULU,2009,Ubi_Kayu,37311.0,3850.0,230.0,26.5,1008.0,68.8
BENGKULU,2010,Jagung,74331.0,3822.0,189.0,26.8,1008.4,44.0
BENGKULU,2010,Kacang_Hijau,1392.0,3822.0,189.0,26.8,1008.4,44.0
BENGKULU,2010,Kacang_Tanah,7253.0,3822.0,189.0,26.8,1008.4,44.0
BENGKULU,2010,Kedelai,2719.0,3822.0,189.0,26.8,1008.4,44.0
BENGKULU,2010,Padi,516869.0,3822.0,189.0,26.8,1008.4,44.0
BENGKULU,2010,Ubi_Jalar,27840.0,3822.0,189.0,26.8,1008.4,44.0
BENGKULU,2010,Ubi_Kayu,43847.0,3822.0,189.0,26.8,1008.4,44.0
BENGKULU,2011,Jagung,87362.0,3183.5,166.0,26.85,1008.45,46.5
BENGKULU,2011,Kacang_Hijau,1405.0,3183.5,166.0,26.85,1008.45,46.5
BENGKULU,2011,Kacang_Tanah,6444.0,3183.5,166.0,26.85,1008.45,46.5
BENGKULU,2011,Kedelai,3458.0,3183.5,166.0,26.85,1008.45,46.5
BENGKULU,2011,Padi,502552.0,3183.5,166.0,26.85,1008.45,46.5
BENGKULU,2011,Ubi_Jalar,26445.0,3183.5,166.0,26.85,1008.45,46.5
BENGKULU,2011,Ubi_Kayu,47735.0,3183.5,166.0,26.85,1008.45,46.5
BENGKULU,2012,Jagung,103771.0,2545.0,143.0,26.9,1008.5,49.0
BENGKULU,2012,Kacang_Hijau,1476.0,2545.0,143.0,26.9,1008.5,49.0
BENGKULU,2012,Kacang_Tanah,5802.0,2545.0,143.0,26.9,1008.5,49.0
BENGKULU,2012,Kedelai,2316.0,2545.0,143.0,26.9,1008.5,49.0
BENGKULU,2012,Padi,581910.0,2545.0,143.0,26.9,1008.5,49.0
BENGKULU,2012,Ubi_Jalar,37271.0,2545.0,143.0,26.9,1008.5,49.0
BENGKULU,2012,Ubi_Kayu,57618.0,2545.0,143.0,26.9,1008.5,49.0
BENGKULU,2013,Jagung,93988.0,3980.9,250.0,26.7,1008.99,67.65
BENGKULU,2013,Kacang_Hijau,1371.0,3980.9,250.0,26.7,1008.99,67.65
BENGKULU,2013,Kacang_Tanah,4679.0,3980.9,250.0,26.7,1008.99,67.65
BENGKULU,2013,Kedelai,3987.0,3980.9,250.0,26.7,1008.99,67.65
BENGKULU,2013,Padi,622832.0,3980.9,250.0,26.7,1008.99,67.65
BENGKULU,2013,Ubi_Jalar,31672.0,3980.9,250.0,26.7,1008.99,67.65
BENGKULU,2013,Ubi_Kayu,62193.0,3980.9,250.0,26.7,1008.99,67.65
BENGKULU,2014,Jagung,73386.0,3323.0,174.0,26.9,1010.3,70.0
BENGKULU,2014,Kacang_Hijau,1016.0,3323.0,174.0,26.9,1010.3,70.0
BENGKULU,2014,Kacang_Tanah,4154.0,3323.0,174.0,26.9,1010.3,70.0
BENGKULU,2014,Kedelai,4688.0,3323.0,174.0,26.9,1010.3,70.0
BENGKULU,2014,Padi,600743.0,3323.0,174.0,26.9,1010.3,70.0
BENGKULU,2014,Ubi_Jalar,35256.0,3323.0,174.0,26.9,1010.3,70.0
BENGKULU,2014,Ubi_Kayu,71251.0,3323.0,174.0,26.9,1010.3,70.0
BENGKULU,2015,Jagung,52785.0,2668.9,166.0,27.0,1011.0,71.35
BENGKULU,2015,Kacang_Hijau,662.0,2668.9,166.0,27.0,1011.0,71.35
BENGKULU,2015,Kacang_Tanah,3630.0,2668.9,166.0,27.0,1011.0,71.35
BENGKULU,2015,Kedelai,5388.0,2668.9,166.0,27.0,1011.0,71.35
BENGKULU,2015,Padi,578654.0,2668.9,166.0,27.0,1011.0,71.35
BENGKULU,2015,Ubi_Jalar,38841.0,2668.9,166.0,27.0,1011.0,71.35
BENGKULU,2015,Ubi_Kayu,80309.0,2668.9,166.0,27.0,1011.0,71.35
DI YOGYAKARTA,2000,Jagung,173536.0,1227.0,82.0,28.2,1009.71,68.2
DI YOGYAKARTA,2000,Kacang_Hijau,341.0,1227.0,82.0,28.2,1009.71,68.2
DI YOGYAKARTA,2000,Kacang_Tanah,53918.0,1227.0,82.0,28.2,1009.71,68.2
DI YOGYAKARTA,2000,Kedelai,68102.0,1227.0,82.0,28.2,1009.71,68.2
DI YOGYAKARTA,2000,Padi,654289.0,1227.0,82.0,28.2,1009.71,68.2
DI YOGYAKARTA,2000,Ubi_Jalar,7724.0,1227.0,82.0,28.2,1009.71,68.2
DI YOGYAKARTA,2000,Ubi_Kayu,701314.0,1227.0,82.0,28.2,1009.71,68.2
DI YOGYAKARTA,2001,Jagung,187577.0,2417.5,82.0,29.0,1009.71,68.2
DI YOGYAKARTA,2001,Kacang_Hijau,293.0,2417.5,82.0,29.0,1009.71,68.2
DI YOGYAKARTA,2001,Kacang_Tanah,50552.0,2417.5,82.0,29.0,1009.71,68.2
DI YOGYAKARTA,2001,Kedelai,50202.0,2417.5,82.0,29.0,1009.71,68.2
DI YOGYAKARTA,2001,Padi,661802.0,2417.5,82.0,29.0,1009.71,68.2
DI YOGYAKARTA,2001,Ubi_Jalar,7906.0,2417.5,82.0,29.0,1009.71,68.2
DI YOGYAKARTA,2001,Ubi_Kayu,736316.0,2417.5,82.0,29.0,1009.71,68.2
DI YOGYAKARTA,2002,Jagung,170753.0,1644.1,82.0,28.48,1009.71,68.2
DI YOGYAKARTA,2002,Kacang_Hijau,462.0,1644.1,82.0,28.48,1009.71,68.2
DI YOGYAKARTA,2002,Kacang_Tanah,58482.0,1644.1,82.0,28.48,1009.71,68.2
DI YOGYAKARTA,2002,Kedelai,50981.0,1644.1,82.0,28.48,1009.71,68.2
DI YOGYAKARTA,2002,Padi,653577.0,1644.1,82.0,28.48,1009.71,68.2
DI YOGYAKARTA,2002,Ubi_Jalar,7100.0,1644.1,82.0,28.48,1009.71,68.2
DI YOGYAKARTA,2002,Ubi_Kayu,750205.0,1644.1,82.0,28.48,1009.71,68.2
DI YOGYAKARTA,2003,Jagung,204129.0,1834.3,82.0,29.87,1009.71,68.2
DI YOGYAKARTA,2003,Kacang_Hijau,563.0,1834.3,82.0,29.87,1009.71,68.2
DI YOGYAKARTA,2003,Kacang_Tanah,57767.0,1834.3,82.0,29.87,1009.71,68.2
DI YOGYAKARTA,2003,Kedelai,35562.0,1834.3,82.0,29.87,1009.71,68.2
DI YOGYAKARTA,2003,Padi,652280.0,1834.3,82.0,29.87,1009.71,68.2
DI YOGYAKARTA,2003,Ubi_Jalar,7578.0,1834.3,82.0,29.87,1009.71,68.2
DI YOGYAKARTA,2003,Ubi_Kayu,764409.0,1834.3,82.0,29.87,1009.71,68.2
DI YOGYAKARTA,2004,Jagung,211730.0,1605.48,82.0,29.42,1009.71,68.2
DI YOGYAKARTA,2004,Kacang_Hijau,617.0,1605.48,82.0,29.42,1009.71,68.2
DI YOGYAKARTA,2004,Kacang_Tanah,61048.0,1605.48,82.0,29.42,1009.71,68.2
DI YOGYAKARTA,2004,Kedelai,35729.0,1605.48,82.0,29.42,1009.71,68.2
DI YOGYAKARTA,2004,Padi,692998.0,1605.48,82.0,29.42,1009.71,68.2
DI YOGYAKARTA,2004,Ubi_Jalar,6439.0,1605.48,82.0,29.42,1009.71,68.2
DI YOGYAKARTA,2004,Ubi_Kayu,817398.0,1605.48,82.0,29.42,1009.71,68.2
DI YOGYAKARTA,2005,Jagung,248960.0,1376.65,82.0,28.21,1007.25,68.2
DI YOGYAKARTA,2005,Kacang_Hijau,651.0,1376.65,82.0,28.21,1007.25,68.2
DI YOGYAKARTA,2005,Kacang_Tanah,60324.0,1376.65,82.0,28.21,1007.25,68.2
DI YOGYAKARTA,2005,Kedelai,34670.0,1376.65,82.0,28.21,1007.25,68.2
DI YOGYAKARTA,2005,Padi,670703.0,1376.65,82.0,28.21,1007.25,68.2
DI YOGYAKARTA,2005,Ubi_Jalar,6522.0,1376.65,82.0,28.21,1007.25,68.2
DI YOGYAKARTA,2005,Ubi_Kayu,920909.0,1376.65,82.0,28.21,1007.25,68.2
DI YOGYAKARTA,2006,Jagung,22362.0,1147.82,82.0,27.01,1007.25,68.2
DI YOGYAKARTA,2006,Kacang_Hijau,563.0,1147.82,82.0,27.01,1007.25,68.2
DI YOGYAKARTA,2006,Kacang_Tanah,66359.0,1147.82,82.0,27.01,1007.25,68.2
DI YOGYAKARTA,2006,Kedelai,39545.0,1147.82,82.0,27.01,1007.25,68.2
DI YOGYAKARTA,2006,Padi,708163.0,1147.82,82.0,27.01,1007.25,68.2
DI YOGYAKARTA,2006,Ubi_Jalar,6236.0,1147.82,82.0,27.01,1007.25,68.2
DI YOGYAKARTA,2006,Ubi_Kayu,1016270.0,1147.82,82.0,27.01,1007.25,68.2
DI YOGYAKARTA,2007,Jagung,258187.0,919.0,82.0,25.8,1007.25,68.2
DI YOGYAKARTA,2007,Kacang_Hijau,571.0,919.0,82.0,25.8,1007.25,68.2
DI YOGYAKARTA,2007,Kacang_Tanah,56667.0,919.0,82.0,25.8,1007.25,68.2
DI YOGYAKARTA,2007,Kedelai,29692.0,919.0,82.0,25.8,1007.25,68.2
DI YOGYAKARTA,2007,Padi,709294.0,919.0,82.0,25.8,1007.25,68.2
DI YOGYAKARTA,2007,Ubi_Jalar,5496.0,919.0,82.0,25.8,1007.25,68.2
DI YOGYAKARTA,2007,Ubi_Kayu,976610.0,919.0,82.0,25.8,1007.25,68.2
DI YOGYAKARTA,2008,Jagung,285372.0,1870.8,149.0,26.1,1010.2,68.2
DI YOGYAKARTA,2008,Kacang_Hijau,514.0,1870.8,149.0,26.1,1010.2,68.2
DI YOGYAKARTA,2008,Kacang_Tanah,63240.0,1870.8,149.0,26.1,1010.2,68.2
DI YOGYAKARTA,2008,Kedelai,34998.0,1870.8,149.0,26.1,1010.2,68.2
DI YOGYAKARTA,2008,Padi,798232.0,1870.8,149.0,26.1,1010.2,68.2
DI YOGYAKARTA,2008,Ubi_Jalar,7656.0,1870.8,149.0,26.1,1010.2,68.2
DI YOGYAKARTA,2008,Ubi_Kayu,892907.0,1870.8,149.0,26.1,1010.2,68.2
DI YOGYAKARTA,2009,Jagung,314937.0,1584.0,132.0,26.1,1007.25,68.2
DI YOGYAKARTA,2009,Kacang_Hijau,473.0,1584.0,132.0,26.1,1007.25,68.2
DI YOGYAKARTA,2009,Kacang_Tanah,65893.0,1584.0,132.0,26.1,1007.25,68.2
DI YOGYAKARTA,2009,Kedelai,40278.0,1584.0,132.0,26.1,1007.25,68.2
DI YOGYAKARTA,2009,Padi,837930.0,1584.0,132.0,26.1,1007.25,68.2
DI YOGYAKARTA,2009,Ubi_Jalar,6687.0,1584.0,132.0,26.1,1007.25,68.2
DI YOGYAKARTA,2009,Ubi_Kayu,1047684.0,1584.0,132.0,26.1,1007.25,68.2
DI YOGYAKARTA,2010,Jagung,345576.0,1934.5,151.0,26.05,1007.25,45.55
DI YOGYAKARTA,2010,Kacang_Hijau,610.0,1934.5,151.0,26.05,1007.25,45.55
DI YOGYAKARTA,2010,Kacang_Tanah,58918.0,1934.5,151.0,26.05,1007.25,45.55
DI YOGYAKARTA,2010,Kedelai,38244.0,1934.5,151.0,26.05,1007.25,45.55
DI YOGYAKARTA,2010,Padi,823887.0,1934.5,151.0,26.05,1007.25,45.55
DI YOGYAKARTA,2010,Ubi_Jalar,6484.0,1934.5,151.0,26.05,1007.25,45.55
DI YOGYAKARTA,2010,Ubi_Kayu,1114665.0,1934.5,151.0,26.05,1007.25,45.55
DI YOGYAKARTA,2011,Jagung,291596.0,2285.0,170.0,26.0,1007.25,25.68
DI YOGYAKARTA,2011,Kacang_Hijau,371.0,2285.0,170.0,26.0,1007.25,25.68
DI YOGYAKARTA,2011,Kacang_Tanah,64084.0,2285.0,170.0,26.0,1007.25,25.68
DI YOGYAKARTA,2011,Kedelai,32795.0,2285.0,170.0,26.0,1007.25,25.68
DI YOGYAKARTA,2011,Padi,842934.0,2285.0,170.0,26.0,1007.25,25.68
DI YOGYAKARTA,2011,Ubi_Jalar,4584.0,2285.0,170.0,26.0,1007.25,25.68
DI YOGYAKARTA,2011,Ubi_Kayu,867596.0,2285.0,170.0,26.0,1007.25,25.68
DI YOGYAKARTA,2012,Jagung,336608.0,2014.0,163.0,26.6,1007.25,25.68
DI YOGYAKARTA,2012,Kacang_Hijau,300.0,2014.0,163.0,26.6,1007.25,25.68
DI YOGYAKARTA,2012,Kacang_Tanah,62901.0,2014.0,163.0,26.6,1007.25,25.68
DI YOGYAKARTA,2012,Kedelai,36033.0,2014.0,163.0,26.6,1007.25,25.68
DI YOGYAKARTA,2012,Padi,946224.0,2014.0,163.0,26.6,1007.25,25.68
DI YOGYAKARTA,2012,Ubi_Jalar,5047.0,2014.0,163.0,26.6,1007.25,25.68
DI YOGYAKARTA,2012,Ubi_Kayu,866357.0,2014.0,163.0,26.6,1007.25,25.68
DI YOGYAKARTA,2013,Jagung,289580.0,2309.0,149.0,26.2,1013.09,49.96
DI YOGYAKARTA,2013,Kacang_Hijau,318.0,2309.0,149.0,26.2,1013.09,49.96
DI YOGYAKARTA,2013,Kacang_Tanah,70834.0,2309.0,149.0,26.2,1013.09,49.96
DI YOGYAKARTA,2013,Kedelai,31677.0,2309.0,149.0,26.2,1013.09,49.96
DI YOGYAKARTA,2013,Padi,921824.0,2309.0,149.0,26.2,1013.09,49.96
DI YOGYAKARTA,2013,Ubi_Jalar,4951.0,2309.0,149.0,26.2,1013.09,49.96
DI YOGYAKARTA,2013,Ubi_Kayu,1013565.0,2309.0,149.0,26.2,1013.09,49.96
DI YOGYAKARTA,2014,Jagung,294332.0,2025.9,160.0,26.3,1007.25,56.2
DI YOGYAKARTA,2014,Kacang_Hijau,274.0,2025.9,160.0,26.3,1007.25,56.2
DI YOGYAKARTA,2014,Kacang_Tanah,77067.0,2025.9,160.0,26.3,1007.25,56.2
DI YOGYAKARTA,2014,Kedelai,25250.0,2025.9,160.0,26.3,1007.25,56.2
DI YOGYAKARTA,2014,Padi,933480.0,2025.9,160.0,26.3,1007.25,56.2
DI YOGYAKARTA,2014,Ubi_Jalar,5510.0,2025.9,160.0,26.3,1007.25,56.2
DI YOGYAKARTA,2014,Ubi_Kayu,943464.0,2025.9,160.0,26.3,1007.25,56.2
DI YOGYAKARTA,2015,Jagung,299084.0,2045.5,119.0,26.1,1013.09,75.14
DI YOGYAKARTA,2015,Kacang_Hijau,230.0,2045.5,119.0,26.1,1013.09,75.14
DI YOGYAKARTA,2015,Kacang_Tanah,83300.0,2045.5,119.0,26.1,1013.09,75.14
DI YOGYAKARTA,2015,Kedelai,18822.0,2045.5,119.0,26.1,1013.09,75.14
DI YOGYAKARTA,2015,Padi,945136.0,2045.5,119.0,26.1,1013.09,75.14
DI YOGYAKARTA,2015,Ubi_Jalar,6070.0,2045.5,119.0,26.1,1013.09,75.14
DI YOGYAKARTA,2015,Ubi_Kayu,873362.0,2045.5,119.0,26.1,1013.09,75.14
DKI JAKARTA,2000,Jagung,78.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2000,Kacang_Hijau,0.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2000,Kacang_Tanah,34.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2000,Kedelai,0.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2000,Padi,16275.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2000,Ubi_Jalar,0.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2000,Ubi_Kayu,1678.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2001,Jagung,64.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2001,Kacang_Hijau,0.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2001,Kacang_Tanah,20.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2001,Kedelai,0.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2001,Padi,16886.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2001,Ubi_Jalar,0.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2001,Ubi_Kayu,883.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2002,Jagung,51.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2002,Kacang_Hijau,0.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2002,Kacang_Tanah,22.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2002,Kedelai,0.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2002,Padi,11303.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2002,Ubi_Jalar,0.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2002,Ubi_Kayu,1062.0,1274.0,139.0,28.5,1010.16,60.9
DKI JAKARTA,2003,Jagung,59.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2003,Kacang_Hijau,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2003,Kacang_Tanah,18.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2003,Kedelai,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2003,Padi,7558.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2003,Ubi_Jalar,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2003,Ubi_Kayu,949.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2004,Jagung,55.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2004,Kacang_Hijau,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2004,Kacang_Tanah,24.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2004,Kedelai,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2004,Padi,13465.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2004,Ubi_Jalar,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2004,Ubi_Kayu,815.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2005,Jagung,67.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2005,Kacang_Hijau,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2005,Kacang_Tanah,18.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2005,Kedelai,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2005,Padi,13335.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2005,Ubi_Jalar,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2005,Ubi_Kayu,791.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2006,Jagung,66.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2006,Kacang_Hijau,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2006,Kacang_Tanah,26.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2006,Kedelai,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2006,Padi,6197.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2006,Ubi_Jalar,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2006,Ubi_Kayu,804.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2007,Jagung,39.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2007,Kacang_Hijau,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2007,Kacang_Tanah,18.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2007,Kedelai,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2007,Padi,8002.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2007,Ubi_Jalar,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2007,Ubi_Kayu,628.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2008,Jagung,39.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2008,Kacang_Hijau,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2008,Kacang_Tanah,17.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2008,Kedelai,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2008,Padi,8352.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2008,Ubi_Jalar,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2008,Ubi_Kayu,454.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2009,Jagung,32.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2009,Kacang_Hijau,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2009,Kacang_Tanah,9.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2009,Kedelai,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2009,Padi,11013.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2009,Ubi_Jalar,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2009,Ubi_Kayu,305.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2010,Jagung,31.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2010,Kacang_Hijau,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2010,Kacang_Tanah,10.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2010,Kedelai,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2010,Padi,11164.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2010,Ubi_Jalar,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2010,Ubi_Kayu,290.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2011,Jagung,23.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2011,Kacang_Hijau,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2011,Kacang_Tanah,7.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2011,Kedelai,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2011,Padi,9516.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2011,Ubi_Jalar,0.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2011,Ubi_Kayu,176.0,1274.0,139.0,28.5,1009.5,60.9
DKI JAKARTA,2012,Jagung,6.0,1570.0,139.0,28.1,1010.0,55.7
DKI JAKARTA,2012,Kacang_Hijau,0.0,1570.0,139.0,28.1,1010.0,55.7
DKI JAKARTA,2012,Kacang_Tanah,1.0,1570.0,139.0,28.1,1010.0,55.7
DKI JAKARTA,2012,Kedelai,0.0,1570.0,139.0,28.1,1010.0,55.7
DKI JAKARTA,2012,Padi,11044.0,1570.0,139.0,28.1,1010.0,55.7
DKI JAKARTA,2012,Ubi_Jalar,0.0,1570.0,139.0,28.1,1010.0,55.7
DKI JAKARTA,2012,Ubi_Kayu,47.0,1570.0,139.0,28.1,1010.0,55.7
DKI JAKARTA,2013,Jagung,4.0,2524.6,172.0,28.2,1009.7,48.3
DKI JAKARTA,2013,Kacang_Hijau,0.0,2524.6,172.0,28.2,1009.7,48.3
DKI JAKARTA,2013,Kacang_Tanah,1.0,2524.6,172.0,28.2,1009.7,48.3
DKI JAKARTA,2013,Kedelai,0.0,2524.6,172.0,28.2,1009.7,48.3
DKI JAKARTA,2013,Padi,10268.0,2524.6,172.0,28.2,1009.7,48.3
DKI JAKARTA,2013,Ubi_Jalar,0.0,2524.6,172.0,28.2,1009.7,48.3
DKI JAKARTA,2013,Ubi_Kayu,31.0,2524.6,172.0,28.2,1009.7,48.3
DKI JAKARTA,2014,Jagung,2.0,2908.0,157.0,28.4,1010.4,49.8
DKI JAKARTA,2014,Kacang_Hijau,0.0,2908.0,157.0,28.4,1010.4,49.8
DKI JAKARTA,2014,Kacang_Tanah,0.0,2908.0,157.0,28.4,1010.4,49.8
DKI JAKARTA,2014,Kedelai,0.0,2908.0,157.0,28.4,1010.4,49.8
DKI JAKARTA,2014,Padi,8314.0,2908.0,157.0,28.4,1010.4,49.8
DKI JAKARTA,2014,Ubi_Jalar,0.0,2908.0,157.0,28.4,1010.4,49.8
DKI JAKARTA,2014,Ubi_Kayu,16.0,2908.0,157.0,28.4,1010.4,49.8
DKI JAKARTA,2015,Jagung,0.0,2169.5,121.0,28.4,1011.0,60.12
DKI JAKARTA,2015,Kacang_Hijau,0.0,2169.5,121.0,28.4,1011.0,60.12
DKI JAKARTA,2015,Kacang_Tanah,0.0,2169.5,121.0,28.4,1011.0,60.12
DKI JAKARTA,2015,Kedelai,0.0,2169.5,121.0,28.4,1011.0,60.12
DKI JAKARTA,2015,Padi,6361.0,2169.5,121.0,28.4,1011.0,60.12
DKI JAKARTA,2015,Ubi_Jalar,0.0,2169.5,121.0,28.4,1011.0,60.12
DKI JAKARTA,2015,Ubi_Kayu,0.0,2169.5,121.0,28.4,1011.0,60.12
GORONTALO,2000,Jagung,81720.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2000,Kacang_Hijau,249.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2000,Kacang_Tanah,3627.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2000,Kedelai,2173.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2000,Padi,158871.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2000,Ubi_Jalar,5315.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2000,Ubi_Kayu,12195.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2001,Jagung,81720.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2001,Kacang_Hijau,249.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2001,Kacang_Tanah,3627.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2001,Kedelai,2173.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2001,Padi,158871.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2001,Ubi_Jalar,5315.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2001,Ubi_Kayu,12195.0,1980.2,77.0,28.02,1008.56,62.3
GORONTALO,2002,Jagung,130251.0,1118.3,77.0,28.05,1008.56,62.3
GORONTALO,2002,Kacang_Hijau,249.0,1118.3,77.0,28.05,1008.56,62.3
GORONTALO,2002,Kacang_Tanah,2328.0,1118.3,77.0,28.05,1008.56,62.3
GORONTALO,2002,Kedelai,1849.0,1118.3,77.0,28.05,1008.56,62.3
GORONTALO,2002,Padi,153222.0,1118.3,77.0,28.05,1008.56,62.3
GORONTALO,2002,Ubi_Jalar,4293.0,1118.3,77.0,28.05,1008.56,62.3
GORONTALO,2002,Ubi_Kayu,9755.0,1118.3,77.0,28.05,1008.56,62.3
GORONTALO,2003,Jagung,183998.0,1816.3,77.0,29.09,1008.56,62.3
